pr1,AUC1,time
0.000000,0.500000,53.773593
0.000000,0.500000,56.309955
0.000000,0.500000,56.863869
0.000000,0.500000,57.280947
0.000000,0.500000,57.214172
0.000000,0.500000,57.451586
0.000000,0.500000,57.091437
0.000000,0.500000,57.458942
0.000000,0.500000,57.108688
0.000000,0.500000,57.456717
