pr1,AUC1,time
0.000000,1.000000,50.341797
0.000000,1.000000,55.643707
0.000000,1.000000,55.182439
0.000000,0.000000,58.193509
0.000000,1.000000,59.746488
0.000000,1.000000,58.357010
0.000000,1.000000,57.983066
0.000000,1.000000,56.768589
0.000000,0.500000,56.332508
0.000000,1.000000,59.376422
