pr1,AUC1,time
0.000000,0.500000,14.032259
0.000000,0.500000,14.806644
0.000000,0.500000,16.680895
0.000000,0.500000,14.792963
0.000000,1.000000,15.353676
0.000000,0.500000,18.498825
0.000000,0.000000,15.858288
0.000000,0.500000,14.392690
0.000000,0.500000,15.419409
0.000000,0.500000,15.646118
