pr1,AUC1,time
0.000000,1.000000,65.014256
0.000000,0.500000,67.580374
0.000000,0.500000,74.685762
0.000000,1.000000,72.099374
0.000000,1.000000,74.668274
0.000000,0.500000,74.135290
0.000000,0.500000,74.480860
0.000000,0.500000,77.606166
0.000000,0.500000,78.133733
0.000000,1.000000,78.054063
