pr1,AUC1,time
0.000000,0.500000,55.042481
0.000000,1.000000,58.403057
0.000000,1.000000,58.593628
0.000000,1.000000,61.634020
0.000000,1.000000,61.475314
0.000000,1.000000,63.735829
0.000000,1.000000,60.835233
0.000000,1.000000,67.381772
0.000000,1.000000,64.440489
0.000000,1.000000,71.088187
