pr1,AUC1,time
0.000000,0.500000,44.869848
0.000000,0.500000,45.972781
0.000000,0.500000,48.744471
0.000000,0.500000,48.938270
0.000000,0.500000,49.352739
0.000000,0.500000,49.829529
0.000000,1.000000,50.128513
0.000000,0.500000,50.513291
0.000000,1.000000,50.980664
0.000000,0.500000,50.127873
