pr1,AUC1,time
0.000000,0.500000,16.800651
0.000000,0.500000,17.722933
0.000000,1.000000,19.409118
0.000000,1.000000,17.133681
0.000000,0.500000,17.211246
0.000000,0.500000,21.015860
0.000000,1.000000,20.079253
0.000000,0.500000,19.240738
0.000000,0.500000,18.761813
0.000000,1.000000,20.444291
